#separator:Tab
#html:false
#tags column:7
#columns:ID	Front	Back	Scope	Note	Source	Tags
cn-labor-open-ended-contract:en-zh	open-ended employment contract	无固定期限劳动合同	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国劳动合同法（2012修正）	用人单位与劳动者约定没有确定终止时间的劳动合同。 除协商订立外，法律还列举连续工作年限、连续订立固定期限合同等应当订立的情形；自用工之日起满一年未订立书面合同的，法律规定视为已订立无固定期限劳动合同。 项目释译，非官方译文；open-ended 不表示合同永远不能解除或终止，而是没有预先确定的终止时间。	oll-cn-admin-labor:cn-labor-open-ended-contract | 中华人民共和国劳动合同法（2012修正） 第14条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5193025/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::employment jurisdiction::CN
cn-labor-probation-period:zh-en	试用期	probationary period	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国劳动合同法（2012修正）	劳动合同中依法约定、用于劳动关系初期考察且受合同期限和次数等法定限制的期间。 试用期最长长度随劳动合同期限变化；同一用人单位与同一劳动者只能约定一次，且试用期包含在劳动合同期限内。 项目释译，非官方译文；probationary period 指劳动合同法上的试用期。	oll-cn-admin-labor:cn-labor-probation-period | 中华人民共和国劳动合同法（2012修正） 第19条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5193025/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::employment jurisdiction::CN
cn-labor-probation-period:en-zh	probationary period	试用期	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国劳动合同法（2012修正）	劳动合同中依法约定、用于劳动关系初期考察且受合同期限和次数等法定限制的期间。 试用期最长长度随劳动合同期限变化；同一用人单位与同一劳动者只能约定一次，且试用期包含在劳动合同期限内。 项目释译，非官方译文；probationary period 指劳动合同法上的试用期。	oll-cn-admin-labor:cn-labor-probation-period | 中华人民共和国劳动合同法（2012修正） 第19条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5193025/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::employment jurisdiction::CN
cn-labor-service-period:zh-en	服务期	service period	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国劳动合同法（2012修正）	用人单位为劳动者提供专项培训费用并进行专业技术培训时，双方可依法约定劳动者承担的服务期限。 违反服务期约定时可以约定违约金，但违约金不得超过培训费用，实际要求支付的金额也不得超过未履行服务期所分摊的培训费用。 项目释译，非官方译文；service period 在此是专项培训背景下的法定约定概念，不是一般工龄。	oll-cn-admin-labor:cn-labor-service-period | 中华人民共和国劳动合同法（2012修正） 第22条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5193025/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::employment jurisdiction::CN
cn-labor-service-period:en-zh	service period	服务期	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国劳动合同法（2012修正）	用人单位为劳动者提供专项培训费用并进行专业技术培训时，双方可依法约定劳动者承担的服务期限。 违反服务期约定时可以约定违约金，但违约金不得超过培训费用，实际要求支付的金额也不得超过未履行服务期所分摊的培训费用。 项目释译，非官方译文；service period 在此是专项培训背景下的法定约定概念，不是一般工龄。	oll-cn-admin-labor:cn-labor-service-period | 中华人民共和国劳动合同法（2012修正） 第22条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5193025/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::employment jurisdiction::CN
cn-labor-written-contract:zh-en	书面劳动合同	written employment contract	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国劳动合同法（2012修正）	用人单位与劳动者以书面形式订立的劳动合同。 建立劳动关系原则上应订立书面劳动合同；已实际用工但未同时订立的，应当自用工之日起一个月内订立。 项目释译，非官方译文；employment contract 在本项目中对应劳动合同，避免与一般 service contract 混同。	oll-cn-admin-labor:cn-labor-written-contract | 中华人民共和国劳动合同法（2012修正） 第10条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5193025/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::employment jurisdiction::CN
cn-labor-written-contract:en-zh	written employment contract	书面劳动合同	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国劳动合同法（2012修正）	用人单位与劳动者以书面形式订立的劳动合同。 建立劳动关系原则上应订立书面劳动合同；已实际用工但未同时订立的，应当自用工之日起一个月内订立。 项目释译，非官方译文；employment contract 在本项目中对应劳动合同，避免与一般 service contract 混同。	oll-cn-admin-labor:cn-labor-written-contract | 中华人民共和国劳动合同法（2012修正） 第10条 https://fgk.chinatax.gov.cn/zcfgk/c100009/c5193025/content.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::employment jurisdiction::CN
cn-legal-person:zh-en	法人	legal person	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依法独立享有民事权利和承担民事义务，并具有民事权利能力与行为能力的组织。 法人以其全部财产独立承担民事责任；法人与代表其活动的自然人是不同主体。 项目释译，非官方译文；legal person 指组织；不能用来指公司的法定代表人。	oll-cn-core:cn-legal-person | 中华人民共和国民法典（2020） 第57,60条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::core domain::civil domain::company jurisdiction::CN
cn-legal-person:en-zh	legal person	法人	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依法独立享有民事权利和承担民事义务，并具有民事权利能力与行为能力的组织。 法人以其全部财产独立承担民事责任；法人与代表其活动的自然人是不同主体。 项目释译，非官方译文；legal person 指组织；不能用来指公司的法定代表人。	oll-cn-core:cn-legal-person | 中华人民共和国民法典（2020） 第57,60条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::core domain::civil domain::company jurisdiction::CN
cn-legal-representative:zh-en	法定代表人	legal representative of a legal person	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依法律或者法人章程代表法人从事民事活动的负责人。 其以法人名义从事民事活动的法律后果由法人承受；内部代表权限制不得对抗善意相对人。 项目释译，非官方译文；加上 of a legal person 以区别一般律师或代理人。	oll-cn-core:cn-legal-representative | 中华人民共和国民法典（2020） 第61条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::company domain::civil jurisdiction::CN
cn-legal-representative:en-zh	legal representative of a legal person	法定代表人	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	依法律或者法人章程代表法人从事民事活动的负责人。 其以法人名义从事民事活动的法律后果由法人承受；内部代表权限制不得对抗善意相对人。 项目释译，非官方译文；加上 of a legal person 以区别一般律师或代理人。	oll-cn-core:cn-legal-representative | 中华人民共和国民法典（2020） 第61条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::company domain::civil jurisdiction::CN
cn-liability-breach:zh-en	违约责任	liability for breach of contract	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	不履行合同义务或履行不符合约定时承担的继续履行、补救、赔偿等责任。 责任形式并不限于赔钱，也可包括继续履行或采取补救措施。 项目释译，非官方译文；breach 在此限定为合同义务违反。	oll-cn-core:cn-liability-breach | 中华人民共和国民法典（2020） 第577条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts jurisdiction::CN
cn-liability-breach:en-zh	liability for breach of contract	违约责任	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	不履行合同义务或履行不符合约定时承担的继续履行、补救、赔偿等责任。 责任形式并不限于赔钱，也可包括继续履行或采取补救措施。 项目释译，非官方译文；breach 在此限定为合同义务违反。	oll-cn-core:cn-liability-breach | 中华人民共和国民法典（2020） 第577条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::contracts jurisdiction::CN
cn-limitation-period:zh-en	诉讼时效	limitation period for civil claims	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	请求法院保护民事权利所受的法定期间制度，期间届满可产生时效抗辩。 普通期间为三年，法律另有规定的除外；届满并非当然消灭权利，已自愿履行者不得仅以届满请求返还。 项目释译，非官方译文；不要与诉讼中的提交材料期限混淆。	oll-cn-core:cn-limitation-period | 中华人民共和国民法典（2020） 第188,192条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::dispute_resolution jurisdiction::CN
cn-limitation-period:en-zh	limitation period for civil claims	诉讼时效	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	请求法院保护民事权利所受的法定期间制度，期间届满可产生时效抗辩。 普通期间为三年，法律另有规定的除外；届满并非当然消灭权利，已自愿履行者不得仅以届满请求返还。 项目释译，非官方译文；不要与诉讼中的提交材料期限混淆。	oll-cn-core:cn-limitation-period | 中华人民共和国民法典（2020） 第188,192条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil domain::dispute_resolution jurisdiction::CN
cn-limited-capacity:zh-en	限制民事行为能力	limited capacity for civil juristic acts	来源地区 INTERNATIONAL / 法域 CN / 中华人民共和国民法典（2020）	实施民事法律行为受到法律限制，需要法定代理、同意或追认的行为能力状态。 八周岁以上未成年人，以及不能完全辨认自己行为的成年人，适用不同条款；纯获利益或与其认知状况相适应的行为可独立实施。 项目释译，非官方译文；limited 不表示完全没有行为能力。	oll-cn-core:cn-limited-capacity | 中华人民共和国民法典（2020） 第19,22条 https://www.court.gov.cn/zixun/xiangqing/233181.html	OpenLegalLexicon origin::INTERNATIONAL review::project_authored domain::civil jurisdiction::CN
